#START#1363775900
-0,1;-9,63;0,36
-0,11;-9,64;0,32
-0,16;-9,61;0,34
-0,14;-9,61;0,38
-0,11;-9,6;0,4
-0,09;-9,61;0,34
-0,12;-9,62;0,31
-0,16;-9,65;0,31
-0,14;-9,63;0,28
-0,11;-9,63;0,3
-0,1;-9,67;0,34
-0,08;-9,67;0,35
-0,1;-9,67;0,39
-0,08;-9,65;0,37
-0,12;-9,62;0,4
-0,11;-9,67;0,37
-0,1;-9,66;0,35
-0,11;-9,62;0,34
-0,11;-9,6;0,34
-0,1;-9,62;0,31
-0,08;-9,62;0,32
-0,1;-9,65;0,35
-0,09;-9,68;0,32
-0,07;-9,65;0,33
-0,07;-9,67;0,34
-0,05;-9,66;0,32
-0,08;-9,64;0,3
-0,12;-9,65;0,32
-0,13;-9,62;0,28
-0,09;-9,62;0,31
-0,07;-9,61;0,31
-0,07;-9,61;0,32
-0,08;-9,62;0,32
-0,1;-9,63;0,34
-0,11;-9,62;0,33
-0,1;-9,62;0,35
-0,11;-9,61;0,35
-0,11;-9,62;0,35
-0,09;-9,62;0,33
-0,07;-9,63;0,32
-0,05;-9,65;0,3
-0,08;-9,64;0,34
-0,08;-9,64;0,29
-0,07;-9,62;0,32
-0,09;-9,63;0,34
-0,1;-9,65;0,26
-0,09;-9,67;0,24
-0,12;-9,65;0,28
-0,11;-9,63;0,28
-0,11;-9,67;0,32
-0,11;-9,65;0,33
-0,11;-9,62;0,31
-0,08;-9,63;0,34
-0,07;-9,64;0,33
-0,09;-9,65;0,29
-0,06;-9,65;0,28
-0,07;-9,62;0,3
-0,09;-9,62;0,27
-0,08;-9,62;0,27
-0,11;-9,61;0,3
-0,07;-9,62;0,28
-0,06;-9,62;0,3
-0,06;-9,62;0,34
-0,1;-9,62;0,32
-0,07;-9,62;0,33
-0,09;-9,67;0,33
-0,08;-9,65;0,34
-0,07;-9,64;0,34
-0,08;-9,62;0,33
-0,09;-9,6;0,28
-0,08;-9,61;0,31
-0,11;-9,62;0,32
-0,07;-9,63;0,28
-0,08;-9,64;0,26
-0,09;-9,66;0,27
-0,07;-9,64;0,21
-0,05;-9,65;0,23
-0,05;-9,64;0,26
-0,08;-9,61;0,27
-0,11;-9,66;0,31
-0,13;-9,66;0,3
-0,13;-9,64;0,26
-0,14;-9,62;0,29
-0,08;-9,61;0,31
-0,11;-9,63;0,27
-0,06;-9,62;0,28
-0,07;-9,6;0,29
-0,06;-9,63;0,3
-0,05;-9,65;0,3
-0,05;-9,66;0,24
-0,04;-9,7;0,24
-0,05;-9,67;0,28
-0,02;-9,67;0,32
-0,03;-9,63;0,29
-0,07;-9,62;0,3
-0,07;-9,62;0,25
-0,08;-9,64;0,24
-0,08;-9,64;0,26
-0,09;-9,63;0,26
-0,07;-9,63;0,3
-0,08;-9,62;0,3
-0,1;-9,65;0,32
-0,11;-9,64;0,29
-0,1;-9,62;0,27
-0,12;-9,63;0,29
-0,11;-9,63;0,29
-0,11;-9,65;0,31
-0,11;-9,64;0,32
-0,11;-9,65;0,33
-0,1;-9,62;0,33
-0,1;-9,62;0,34
-0,1;-9,62;0,36
-0,11;-9,64;0,36
-0,12;-9,63;0,34
-0,08;-9,64;0,27
-0,1;-9,63;0,29
-0,11;-9,61;0,32
-0,11;-9,63;0,33
-0,1;-9,64;0,35
-0,1;-9,62;0,34
-0,09;-9,64;0,33
-0,08;-9,64;0,32
-0,11;-9,62;0,29
-0,09;-9,65;0,29
-0,08;-9,67;0,29
-0,08;-9,63;0,28
-0,07;-9,63;0,23
-0,07;-9,64;0,28
-0,06;-9,65;0,26
-0,11;-9,7;0,29
-0,1;-9,66;0,29
-0,08;-9,66;0,26
-0,09;-9,66;0,29
-0,08;-9,63;0,31
-0,11;-9,65;0,3
-0,11;-9,65;0,32
-0,11;-9,65;0,32
-0,13;-9,63;0,27
-0,11;-9,66;0,25
-0,11;-9,64;0,26
-0,12;-9,64;0,26
-0,11;-9,6;0,3
-0,11;-9,62;0,32
-0,09;-9,62;0,3
-0,05;-9,63;0,26
-0,04;-9,62;0,26
-0,05;-9,64;0,27
-0,06;-9,64;0,32
-0,06;-9,62;0,33
-0,11;-9,61;0,31
-0,07;-9,58;0,31
-0,11;-9,61;0,35
-0,11;-9,62;0,35
-0,09;-9,62;0,32
-0,11;-9,62;0,3
-0,1;-9,62;0,32
-0,07;-9,64;0,33
-0,08;-9,61;0,28
-0,08;-9,62;0,25
-0,07;-9,63;0,3
-0,1;-9,63;0,34
-0,07;-9,64;0,31
-0,04;-9,62;0,33
-0,05;-9,62;0,35
-0,06;-9,64;0,33
-0,09;-9,66;0,27
-0,07;-9,62;0,26
-0,09;-9,62;0,34
-0,11;-9,65;0,32
-0,11;-9,62;0,32
-0,11;-9,6;0,27
-0,12;-9,62;0,28
-0,11;-9,63;0,31
-0,09;-9,62;0,28
-0,09;-9,62;0,29
-0,09;-9,64;0,34
-0,08;-9,62;0,33
-0,09;-9,62;0,3
-0,08;-9,64;0,34
-0,07;-9,63;0,34
-0,07;-9,65;0,32
-0,06;-9,62;0,32
-0,04;-9,61;0,34
-0,08;-9,62;0,34
-0,04;-9,63;0,27
-0,05;-9,65;0,28
-0,03;-9,65;0,23
-0,04;-9,65;0,23
-0,06;-9,66;0,2
-0,06;-9,63;0,24
-0,08;-9,62;0,29
-0,08;-9,66;0,27
-0,07;-9,65;0,31
-0,08;-9,67;0,31
-0,11;-9,64;0,35
-0,08;-9,64;0,33
-0,08;-9,6;0,33
-0,07;-9,64;0,33
-0,08;-9,62;0,34
-0,09;-9,62;0,3
#END#1363775964
-0,02;-9,62;0,25
-0,06;-9,63;0,27
-0,09;-9,63;0,26
-0,05;-9,62;0,29
-0,05;-9,61;0,27
-0,07;-9,61;0,32
-0,06;-9,62;0,34
-0,08;-9,61;0,32
-0,07;-9,63;0,27
-0,07;-9,64;0,26
-0,07;-9,62;0,27
-0,07;-9,64;0,27
-0,04;-9,62;0,27
-0,05;-9,63;0,32
-0,1;-9,62;0,29
-0,07;-9,63;0,29
-0,06;-9,64;0,34
-0,04;-9,63;0,35
-0,04;-9,67;0,29
-0,08;-9,68;0,29
-0,12;-9,64;0,26
-0,09;-9,62;0,25
-0,08;-9,63;0,28
-0,09;-9,6;0,24
-0,06;-9,62;0,25
-0,11;-9,66;0,2
-0,09;-9,67;0,21
-0,06;-9,66;0,2
-0,06;-9,63;0,28
-0,09;-9,61;0,31
-0,04;-9,61;0,28
-0,07;-9,64;0,3
-0,08;-9,64;0,27
-0,12;-9,64;0,31
-0,11;-9,64;0,35
-0,09;-9,62;0,31
-0,09;-9,64;0,32
-0,08;-9,64;0,28
-0,08;-9,68;0,29
-0,09;-9,63;0,33
-0,1;-9,62;0,31
-0,09;-9,61;0,3
-0,08;-9,66;0,32
-0,06;-9,65;0,34
-0,07;-9,6;0,28
-0,06;-9,6;0,29
-0,04;-9,62;0,31
-0,05;-9,62;0,24
-0,08;-9,62;0,3
-0,06;-9,66;0,29
-0,09;-9,63;0,25
-0,07;-9,62;0,29
-0,07;-9,62;0,29
-0,08;-9,64;0,31
-0,05;-9,63;0,3
-0,11;-9,66;0,29
-0,11;-9,7;0,31
-0,1;-9,69;0,3
-0,08;-9,66;0,29
-0,11;-9,63;0,31
-0,1;-9,64;0,34
-0,11;-9,62;0,3
-0,07;-9,63;0,3
-0,07;-9,65;0,29
-0,06;-9,64;0,26
-0,03;-9,63;0,3
-0,05;-9,64;0,3
-0,04;-9,63;0,34
-0,04;-9,67;0,33
-0,09;-9,64;0,33
-0,07;-9,64;0,29
-0,08;-9,69;0,33
-0,09;-9,68;0,25
-0,07;-9,65;0,23
-0,07;-9,64;0,27
-0,09;-9,62;0,26
-0,06;-9,6;0,24
-0,05;-9,61;0,27
-0,05;-9,62;0,31
-0,08;-9,64;0,29
-0,08;-9,62;0,29
-0,11;-9,66;0,27
-0,11;-9,64;0,25
-0,09;-9,61;0,24
-0,08;-9,62;0,3
-0,09;-9,63;0,27
-0,07;-9,66;0,24
-0,07;-9,64;0,22
-0,06;-9,62;0,26
-0,07;-9,64;0,26
-0,11;-9,62;0,21
-0,1;-9,61;0,26
-0,09;-9,62;0,34
-0,11;-9,63;0,32
-0,09;-9,62;0,3
-0,1;-9,65;0,33
-0,08;-9,63;0,34
-0,09;-9,67;0,33
-0,06;-9,65;0,29
-0,06;-9,62;0,29
-0,08;-9,61;0,29
-0,09;-9,63;0,3
-0,08;-9,66;0,27
-0,08;-9,63;0,29
-0,08;-9,68;0,28
-0,08;-9,63;0,28
-0,04;-9,62;0,3
-0,09;-9,62;0,32
-0,04;-9,61;0,28
-0,05;-9,61;0,28
-0,12;-9,63;0,3
-0,11;-9,67;0,28
-0,11;-9,66;0,27
-0,14;-9,64;0,22
-0,14;-9,64;0,25
-0,11;-9,63;0,26
-0,11;-9,61;0,33
-0,11;-9,62;0,33
-0,11;-9,65;0,24
-0,18;-9,67;0,23
-0,14;-9,66;0,26
-0,11;-9,64;0,25
-0,1;-9,65;0,33
-0,07;-9,65;0,29
-0,1;-9,62;0,33
-0,08;-9,59;0,28
-0,08;-9,59;0,32
-0,07;-9,61;0,33
-0,08;-9,62;0,28
-0,08;-9,63;0,3
-0,12;-9,65;0,31
-0,11;-9,62;0,25
-0,09;-9,63;0,25
-0,11;-9,65;0,27
-0,08;-9,62;0,29
-0,08;-9,61;0,31
-0,05;-9,62;0,27
-0,07;-9,64;0,26
-0,04;-9,65;0,32
-0,06;-9,62;0,27
-0,07;-9,63;0,27
-0,04;-9,62;0,28
-0,03;-9,64;0,3
-0,06;-9,62;0,3
-0,06;-9,64;0,26
-0,07;-9,59;0,3
-0,09;-9,59;0,31
-0,09;-9,6;0,25
-0,1;-9,64;0,21
-0,09;-9,63;0,24
-0,05;-9,64;0,29
-0,07;-9,64;0,29
-0,07;-9,66;0,26
-0,05;-9,65;0,23
-0,11;-9,65;0,29
-0,09;-9,64;0,3
-0,05;-9,65;0,22
-0,05;-9,62;0,25
-0,09;-9,62;0,24
-0,08;-9,63;0,27
-0,12;-9,63;0,28
-0,1;-9,62;0,23
-0,11;-9,63;0,2
-0,07;-9,62;0,23
-0,05;-9,61;0,25
-0,06;-9,61;0,25
-0,03;-9,61;0,23
-0,05;-9,63;0,27
-0,04;-9,64;0,24
-0,04;-9,64;0,22
-0,05;-9,62;0,26
-0,05;-9,62;0,26
-0,06;-9,59;0,27
-0,06;-9,63;0,23
-0,08;-9,62;0,26
-0,09;-9,6;0,23
-0,11;-9,62;0,22
-0,11;-9,62;0,19
-0,1;-9,64;0,17
-0,1;-9,64;0,19
-0,1;-9,64;0,22
-0,09;-9,63;0,24
-0,08;-9,62;0,24
-0,1;-9,63;0,24
-0,06;-9,65;0,24
-0,02;-9,63;0,24
-0,04;-9,65;0,32
-0,07;-9,68;0,27
-0,07;-9,64;0,23
-0,09;-9,63;0,3
-0,09;-9,64;0,29
-0,11;-9,64;0,34
-0,1;-9,68;0,28
-0,12;-9,69;0,28
-0,12;-9,67;0,28
-0,12;-9,66;0,3
-0,08;-9,65;0,28
-0,11;-9,62;0,28
-0,07;-9,63;0,21
-0,09;-9,63;0,3
-0,09;-9,66;0,29
-0,08;-9,64;0,34
-0,11;-9,62;0,3
-0,11;-9,65;0,31
-0,09;-9,66;0,23
-0,06;-9,63;0,23
-0,08;-9,64;0,24
-0,08;-9,63;0,25
-0,11;-9,62;0,26
-0,11;-9,62;0,25
-0,1;-9,63;0,27
-0,09;-9,66;0,28
-0,08;-9,66;0,31
-0,08;-9,62;0,34
-0,1;-9,62;0,3
-0,07;-9,68;0,31
-0,06;-9,63;0,3
-0,05;-9,58;0,26
-0,1;-9,62;0,3
-0,09;-9,66;0,24
-0,11;-9,62;0,28
-0,08;-9,62;0,32
-0,11;-9,63;0,28
-0,08;-9,64;0,3
-0,1;-9,63;0,31
-0,09;-9,61;0,3
-0,07;-9,62;0,25
-0,07;-9,62;0,25
-0,09;-9,63;0,22
-0,1;-9,6;0,25
-0,06;-9,62;0,25
-0,09;-9,61;0,29
-0,05;-9,6;0,23
-0,05;-9,65;0,24
-0,12;-9,64;0,25
-0,12;-9,62;0,27
-0,14;-9,63;0,3
-0,19;-9,72;0,34
-0,21;-9,71;0,28
-0,24;-9,67;0,34
-0,33;-9,67;0,38
-0,37;-9,62;0,34
-0,3;-9,62;0,4
-0,32;-9,62;0,43
-0,32;-9,63;0,43
-0,3;-9,64;0,38
-0,29;-9,67;0,34
-0,21;-9,65;0,26
-0,16;-9,62;0,3
-0,11;-9,6;0,4
-0,07;-9,62;0,43
-0,07;-9,71;0,51
-0,1;-9,59;0,51
-0,1;-9,64;0,64
-0,14;-9,56;0,72
-0,15;-9,45;0,73
-0,06;-9,39;0,68
0,14;-9,36;0,42
0,44;-9,57;0,41
0,73;-9,74;0,49
0,79;-9,8;0,42
0,66;-9,68;0,3
0,21;-9,81;-0,1
0,12;-9,75;-0,33
0,21;-9,86;-0,36
0,19;-9,84;-0,3
0,36;-9,77;-0,12
0,51;-9,74;0,09
0,57;-9,67;0,2
0,65;-9,65;0,34
0,8;-9,72;0,52
1;-9,75;0,75
1,21;-9,77;0,89
1,3;-9,89;1,24
1,14;-10,01;1,17
0,47;-10,01;0,85
-0,53;-9,84;0,09
-1,21;-9,49;-0,86
-1,23;-9,41;-1,4
-1,14;-9,47;-1,75
-0,97;-9,46;-1,33
-0,55;-9,45;-1,06
-0,4;-9,61;-1,48
-0,58;-9,49;-1,64
-0,99;-9,35;-1,8
-1,24;-9,24;-2,04
-0,91;-9,23;-1,9
-0,38;-9,23;-2,18
0,29;-9,04;-2,46
0,8;-9,26;-2,57
0,91;-9,26;-2,85
0,75;-9,23;-2,8
0,62;-9,07;-2,55
0,46;-8,95;-2,04
0,23;-8,9;-1,44
-0,03;-8,85;-1,51
-0,07;-8,94;-1,69
-0,3;-8,69;-1,59
-0,82;-8,71;-0,79
-0,94;-8,8;-0,72
-0,66;-8,99;-0,74
-0,59;-9,17;-0,77
-0,73;-9,44;-0,77
-0,49;-10,81;-1,46
0,19;-12,24;-2,89
0,8;-10,47;-1,62
-0,09;-9,34;-0,93
-0,53;-8,97;-0,74
-0,25;-9,26;-0,85
0,11;-9,67;-0,82
0,08;-9,79;-0,64
0,02;-9,77;-0,42
-0,13;-9,73;-0,93
-0,39;-9,67;-1,12
-0,45;-9,65;-1,16
-0,42;-9,62;-1,04
-0,45;-9,44;-0,65
-0,29;-9,48;-0,38
-0,11;-9,63;-0,57
-0,04;-9,72;-0,75
-0,06;-9,69;-0,82
-0,11;-9,65;-0,6
-0,21;-9,62;-0,49
-0,24;-9,62;-0,52
-0,23;-9,64;-0,66
-0,2;-9,68;-0,65
-0,11;-9,71;-0,61
-0,04;-9,75;-0,65
-0,04;-9,73;-0,68
-0,11;-9,75;-0,68
-0,11;-9,7;-0,7
-0,14;-9,64;-0,72
-0,15;-9,66;-0,73
-0,12;-9,69;-0,68
-0,14;-9,67;-0,67
-0,11;-9,63;-0,7
-0,07;-9,67;-0,74
-0,04;-9,67;-0,72
-0,06;-9,63;-0,68
-0,02;-9,62;-0,76
-0,01;-9,63;-0,84
-0,01;-9,62;-0,82
0,01;-9,62;-0,8
0,02;-9,63;-0,85
0,02;-9,67;-0,86
-0,02;-9,65;-0,85
-0,03;-9,66;-0,88
-0,01;-9,65;-0,88
0,02;-9,64;-0,92
0,02;-9,62;-0,89
0,02;-9,61;-0,9
0,01;-9,62;-0,9
0,01;-9,63;-0,92
-0,06;-9,62;-0,92
-0,05;-9,6;-0,91
-0,05;-9,61;-0,82
-0,04;-9,59;-0,76
-0,03;-9,61;-0,77
-0,02;-9,62;-0,85
-0,03;-9,63;-0,83
-0,02;-9,64;-0,86
-0,01;-9,64;-0,84
-0,03;-9,63;-0,83
-0,03;-9,64;-0,85
-0,03;-9,6;-0,86
0,01;-9,62;-0,83
0,01;-9,66;-0,86
-0,01;-9,62;-0,79
-0,03;-9,63;-0,83
-0,03;-9,62;-0,85
-0,03;-9,65;-0,89
-0,02;-9,65;-0,85
-0,01;-9,6;-0,74
-0,01;-9,6;-0,75
-0,01;-9,64;-0,85
-0,03;-9,64;-0,78
-0,01;-9,62;-0,73
-0,01;-9,62;-0,79
-0,02;-9,62;-0,88
0,02;-9,63;-0,98
0,09;-9,62;-0,91
0,16;-9,56;-0,92
0,19;-9,55;-0,92
0,13;-9,58;-0,88
0,11;-9,6;-0,9
0,08;-9,62;-0,91
0,05;-9,59;-0,79
0,03;-9,62;-0,77
-0,01;-9,67;-0,74
-0,07;-9,62;-0,73
-0,07;-9,65;-0,69
-0,09;-9,66;-0,71
-0,08;-9,63;-0,72
-0,1;-9,63;-0,69
-0,12;-9,61;-0,69
-0,11;-9,62;-0,75
-0,14;-9,65;-0,77
-0,16;-9,66;-0,76
-0,04;-9,66;-0,71
-0,04;-9,62;-0,67
-0,02;-9,59;-0,69
0,01;-9,58;-0,73
0,01;-9,62;-0,64
0,01;-9,61;-0,69
0,01;-9,62;-0,67
#END#1363775974
-0,04;-9,65;-0,64
-0,07;-9,61;-0,63
-0,06;-9,58;-0,75
-0,04;-9,61;-0,76
-0,02;-9,64;-0,76
-0,02;-9,63;-0,73
-0,05;-9,68;-0,69
-0,03;-9,67;-0,76
-0,01;-9,66;-0,7
-0,02;-9,65;-0,75
-0,04;-9,67;-0,71
-0,05;-9,66;-0,71
-0,01;-9,63;-0,71
0,01;-9,63;-0,68
-0,03;-9,65;-0,69
0,01;-9,65;-0,66
0,02;-9,63;-0,69
-0,01;-9,62;-0,73
0,02;-9,65;-0,73
-0,01;-9,62;-0,65
-0,03;-9,61;-0,62
-0,02;-9,62;-0,67
-0,02;-9,63;-0,69
-0,06;-9,64;-0,71
-0,05;-9,64;-0,68
-0,08;-9,64;-0,68
-0,08;-9,61;-0,69
-0,05;-9,62;-0,71
-0,02;-9,62;-0,7
-0,06;-9,63;-0,72
-0,03;-9,67;-0,76
-0,02;-9,68;-0,7
-0,06;-9,68;-0,73
-0,02;-9,63;-0,74
-0,01;-9,62;-0,72
-0,02;-9,64;-0,69
-0,03;-9,64;-0,69
-0,01;-9,62;-0,7
0,01;-9,66;-0,72
0,03;-9,62;-0,65
0,05;-9,68;-0,68
0,01;-9,66;-0,72
-0,02;-9,63;-0,76
-0,02;-9,64;-0,77
-0,04;-9,68;-0,7
-0,04;-9,62;-0,69
-0,02;-9,62;-0,73
-0,01;-9,63;-0,74
-0,04;-9,65;-0,72
-0,07;-9,64;-0,71
-0,06;-9,64;-0,64
-0,04;-9,62;-0,69
-0,06;-9,65;-0,67
-0,03;-9,65;-0,74
-0,02;-9,64;-0,74
-0,01;-9,63;-0,69
-0,04;-9,63;-0,7
-0,03;-9,62;-0,7
-0,05;-9,64;-0,69
-0,03;-9,64;-0,66
-0,04;-9,61;-0,66
-0,03;-9,61;-0,67
-0,05;-9,58;-0,7
-0,06;-9,62;-0,69
-0,03;-9,64;-0,72
-0,02;-9,63;-0,71
-0,01;-9,64;-0,72
-0,03;-9,64;-0,74
-0,06;-9,65;-0,78
-0,03;-9,67;-0,74
-0,03;-9,69;-0,72
-0,06;-9,62;-0,78
-0,04;-9,69;-0,72
-0,02;-9,66;-0,73
-0,01;-9,66;-0,74
-0,03;-9,64;-0,73
-0,06;-9,64;-0,78
-0,05;-9,62;-0,76
-0,05;-9,61;-0,76
-0,05;-9,62;-0,72
-0,07;-9,61;-0,7
-0,07;-9,59;-0,73
-0,07;-9,63;-0,75
-0,06;-9,63;-0,79
-0,07;-9,64;-0,76
-0,06;-9,64;-0,71
-0,06;-9,62;-0,75
-0,07;-9,62;-0,74
-0,06;-9,62;-0,77
-0,08;-9,6;-0,78
-0,08;-9,61;-0,78
-0,03;-9,6;-0,75
-0,02;-9,59;-0,73
-0,04;-9,62;-0,79
-0,04;-9,63;-0,72
-0,02;-9,63;-0,71
-0,02;-9,62;-0,77
-0,03;-9,63;-0,75
-0,01;-9,64;-0,74
-0,01;-9,64;-0,71
-0,04;-9,62;-0,78
-0,06;-9,65;-0,83
-0,04;-9,69;-0,83
-0,03;-9,65;-0,75
-0,05;-9,6;-0,77
-0,07;-9,62;-0,77
-0,07;-9,63;-0,8
-0,02;-9,64;-0,77
-0,05;-9,62;-0,77
-0,02;-9,66;-0,8
-0,03;-9,65;-0,74
-0,03;-9,67;-0,75
-0,03;-9,65;-0,78
-0,01;-9,66;-0,78
-0,05;-9,63;-0,72
-0,02;-9,65;-0,79
-0,02;-9,63;-0,81
-0,01;-9,62;-0,75
-0,03;-9,64;-0,75
-0,06;-9,62;-0,77
-0,06;-9,63;-0,76
-0,04;-9,66;-0,75
-0,06;-9,66;-0,79
-0,04;-9,62;-0,78
-0,04;-9,6;-0,77
-0,02;-9,62;-0,74
-0,07;-9,63;-0,75
-0,08;-9,63;-0,74
-0,05;-9,6;-0,79
-0,05;-9,62;-0,79
-0,05;-9,59;-0,77
-0,03;-9,59;-0,81
-0,04;-9,62;-0,81
-0,06;-9,62;-0,74
-0,08;-9,63;-0,7
-0,09;-9,65;-0,76
-0,05;-9,62;-0,73
-0,05;-9,62;-0,77
-0,1;-9,62;-0,86
-0,11;-9,64;-0,79
-0,07;-9,63;-0,81
-0,1;-9,63;-0,86
-0,1;-9,66;-0,83
-0,11;-9,62;-0,76
-0,09;-9,64;-0,72
-0,09;-9,62;-0,74
-0,07;-9,65;-0,75
-0,04;-9,63;-0,74
-0,08;-9,64;-0,75
-0,04;-9,64;-0,77
-0,09;-9,64;-0,78
-0,07;-9,65;-0,86
-0,06;-9,63;-0,79
-0,1;-9,65;-0,78
-0,1;-9,63;-0,79
-0,09;-9,62;-0,78
-0,1;-9,67;-0,71
-0,07;-9,64;-0,79
-0,05;-9,62;-0,91
-0,07;-9,67;-0,85
-0,04;-9,64;-0,85
-0,08;-9,62;-0,79
-0,04;-9,63;-0,83
-0,04;-9,63;-0,8
-0,07;-9,63;-0,78
-0,04;-9,64;-0,77
-0,02;-9,63;-0,79
-0,04;-9,63;-0,8
-0,08;-9,64;-0,81
-0,06;-9,64;-0,85
-0,08;-9,59;-0,88
-0,08;-9,62;-0,85
-0,07;-9,62;-0,79
-0,04;-9,63;-0,82
-0,03;-9,61;-0,89
-0,05;-9,62;-0,88
-0,07;-9,61;-0,9
-0,09;-9,61;-0,88
-0,1;-9,62;-0,84
-0,12;-9,62;-0,81
-0,11;-9,6;-0,86
-0,12;-9,62;-0,91
-0,12;-9,62;-0,89
-0,11;-9,59;-0,89
-0,15;-9,61;-0,88
-0,13;-9,59;-0,91
-0,11;-9,63;-0,88
-0,09;-9,6;-0,92
-0,08;-9,62;-0,84
-0,09;-9,65;-0,89
-0,09;-9,64;-0,82
-0,07;-9,62;-0,81
-0,11;-9,6;-0,91
-0,12;-9,62;-0,93
-0,11;-9,62;-0,97
-0,06;-9,62;-1,01
-0,06;-9,69;-1,05
-0,01;-9,67;-0,94
-0,01;-9,63;-0,97
0,03;-9,61;-1,01
0,07;-9,59;-1,03
0,06;-9,69;-1,12
0,09;-9,65;-1,29
0,04;-9,7;-1,37
-0,1;-9,78;-1,42
-0,13;-9,93;-1,65
-0,08;-9,98;-1,79
-0,02;-9,97;-1,81
#END#1363775985
-0,55;-5,11;1,05
-0,99;-4,47;0,57
-1,28;-3,43;0,18
-1,34;-2,9;-0,17
-0,85;-2,94;-0,31
-0,35;-3,47;-0,89
0,39;-5,4;-4,35
1,37;-9,43;-8,49
2,31;-14,48;-11,82
2,87;-16,99;-12,15
3,55;-11,66;-8,82
1,8;-7,53;-7,29
2,19;-10,1;-4,75
2,32;-14,82;-1,66
1,65;-14,58;-1,92
-0,54;-6,05;-0,36
-4,27;-1,44;3,65
-7,35;-3,69;0,77
-1,1;-11,2;3,35
4,27;-12,79;5,22
5,17;-10,19;1,14
1,97;-8,99;-0,28
0,66;-8,62;-0,12
1,16;-7,68;0,61
1,9;-7,61;0,68
1,84;-7,92;0,41
0,82;-8,18;-0,18
0,47;-8,01;-0,54
0,94;-8,42;-0,14
0,79;-8,66;-0,14
-0,44;-8,81;-0,17
0,33;-9,51;0,06
2,36;-9,51;-0,71
1,97;-10,31;-0,93
1,77;-10,87;-0,68
3,89;-11,63;-0,15
4,17;-13,2;-0,82
3,89;-13,44;-2,42
4,03;-12,79;-1,33
4,23;-12,09;-0,66
3,11;-11,36;0,16
0,39;-12,48;-0,96
-3,23;-13,92;0,45
-4,48;-15,17;0,04
-3,66;-14,47;-0,32
-1;-15,12;-1,97
1,27;-15,14;-1,87
2,15;-13,01;0,11
1,49;-10,28;1,57
0,57;-8,49;2,27
0,3;-6,65;3,01
0,15;-5,28;1,7
-0,43;-4,17;1,1
-0,94;-3,14;0,47
-1,16;-2,17;0,38
-1,54;-1,73;0,23
-1,47;-2,21;-0,11
-1,05;-3,06;-0,85
1,05;-10,62;-9,27
1,38;-7,3;0,3
0,78;-7,74;0,08
0,94;-8,06;-0,12
1,43;-8,99;-0,49
3,51;-10,05;-1,12
2,91;-10,59;-1,62
3,59;-11,3;-1,89
5,1;-12,43;-1,41
4,87;-12,91;-2,3
4,29;-12,27;-2,37
4,18;-11,4;-1,09
4,06;-10,39;-1,22
2,58;-12,11;-0,4
-0,34;-15,81;1,7
-3,29;-16,73;-0,34
-4,31;-16,21;-1,11
-1,31;-15,99;-0,78
1,86;-15,37;-0,33
2,18;-10,31;1,61
0,94;-8,42;1,34
0,16;-6,77;2,6
0,13;-5;3,06
-0,1;-3,5;1,83
-0,11;-2,19;0,98
-0,55;-1,38;1,02
-1,27;-1,14;0,96
-1,61;-2,18;0,49
-1,49;-4,22;-0,79
-0,28;-7,63;-5,55
2,4;-13,28;-9,67
4,81;-16,41;-11,66
5,74;-14,36;-12,4
5,32;-10,25;-8,5
3,74;-5,09;-6,64
2,68;-5,13;-5,27
3,22;-11;-3,17
0,54;-15,27;-1,54
-1,01;-10,77;-1,84
-6,1;-2,43;1,9
-1,7;-6,24;7,17
4,97;-12,89;7,66
7,11;-13,24;0,9
3,66;-10,4;1,89
0,83;-8,16;0,76
0,37;-6,55;0,93
1,44;-5,93;0,59
2,5;-6,88;0,8
2,62;-7,44;1,35
2,12;-7,1;1,3
2,21;-7,87;0,67
1,83;-8,49;-0,61
1,2;-9,54;-1,57
1,99;-10,45;-1,79
2,79;-10,72;-1,15
2,34;-10,71;-1,24
3,15;-11,57;-1,5
5,12;-13,16;-2,05
5,01;-13,47;-2,27
4,5;-13,24;-1,21
3,42;-12,79;-1,45
1,83;-11,52;-0,88
-0,12;-13,83;0,89
-2,6;-15,6;0,73
-3,68;-15,9;0,31
-1,74;-15,33;-0,2
0,12;-14,37;-2,87
1,27;-13,69;-1,12
1,22;-11,24;1,1
0,23;-9,36;1,68
0,04;-7,22;1,56
0,41;-4,89;1,69
-0,1;-3,35;1,7
-0,78;-2,15;1,39
-1,2;-1,47;0,9
-1,53;-1,37;0,57
-1,57;-2,12;0,57
-1,08;-3,53;-0,44
-0,1;-6,34;-4,13
1,8;-12,07;-9,07
2,62;-15,8;-13,48
3,51;-14,9;-14,31
4,46;-10,49;-10,49
3,15;-5,59;-7,8
2,72;-7,96;-4,95
3,48;-13,74;-1,99
1,26;-16,63;0,14
-2,19;-6,55;2
-6,57;-1,7;-1,84
-5,36;-5,3;1,92
-0,71;-10,98;8,63
4,97;-14,4;1,68
7,91;-10,28;2,52
5,14;-9,13;1,66
1,37;-8,75;0,35
-0,64;-7,27;-0,15
-0,56;-6,49;0,2
0,41;-7,16;0,64
0,83;-7,59;0,22
0,82;-7,7;0,11
0,52;-7,68;0,52
0,37;-8,36;0,34
0,66;-9,29;-0,27
2,15;-9,94;-1,05
2,67;-10,64;-1,38
2,21;-11,27;-1,27
3,21;-11,91;-1,37
4,58;-12,88;-2,22
5,22;-12,88;-2,09
